BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,SEGMENT,BALANCE_GROUP,BALANCE_FREQ_GROUP,PURCHASES_GROUP,ONEOFF_PURCHASES_GROUP,INSTALLMENTS_PURCHASES_GROUP,CASH_ADVANCE_GROUP,PURCHASES_FREQ_GROUP,ONEOFF_PURCHASES_FREQ_GROUP,PURCHASES_INSTALLMENTS_FREQ_GROUP,CASH_ADVANCE_FREQ_GROUP,CASH_ADVANCE_TRX_GROUP,PURCHASES_TRX_GROUP,CREDIT_LIMIT_GROUP,PAYMENTS_GROUP,MIN_PAYMENTS_GROUP,PRC_FULL_PAYMENT_GROUP
3221.11,1.0,3447.55,1450.0,1997.55,0.0,1.0,0.17,1.0,0.0,0,40,9500.0,5401.29,756.93,0.0,12,1,2001-4000,0.81-1,2001-4000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,31-45,8001-10000,4001-6000,0-2000,0-0.2
45.87,0.36,0.0,0.0,0.0,566.94,0.0,0.0,0.0,0.25,10,0,4500.0,238.15,123.75,0.0,12,0,0-2000,0.21-0.4,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,4001-6000,0-2000,0-2000,0-0.2
2090.0,1.0,2576.0,2576.0,0.0,0.0,0.25,0.25,0.0,0.0,0,4,5700.0,574.51,531.18,0.0,12,1,2001-4000,0.81-1,2001-4000,2001-4000,0-2000,0-2000,0.21-0.4,0.21-0.4,0-0.2,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
2017.31,1.0,4311.85,1259.88,3051.97,0.0,1.0,0.67,1.0,0.0,0,121,12000.0,5430.63,477.26,0.0,12,2,2001-4000,0.81-1,4001-6000,0-2000,2001-4000,0-2000,0.81-1,0.61-0.8,0.81-1,0-0.2,0-5,121-135,10001-12000,4001-6000,0-2000,0-0.2
1719.05,1.0,2115.79,1395.05,720.74,0.0,1.0,0.58,0.67,0.0,0,34,9000.0,4450.2,556.18,0.0,12,1,0-2000,0.81-1,2001-4000,0-2000,0-2000,0-2000,0.81-1,0.41-0.6,0.61-0.8,0-0.2,0-5,31-45,8001-10000,4001-6000,0-2000,0-0.2
875.65,1.0,0.0,0.0,0.0,748.13,0.0,0.0,0.0,0.17,3,0,1200.0,860.79,214.68,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
268.83,0.45,0.0,0.0,0.0,2793.8,0.0,0.0,0.0,0.17,2,0,6000.0,6801.79,156.16,1.0,12,1,0-2000,0.41-0.6,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,4001-6000,6001-8000,0-2000,0.81-1
1906.28,1.0,4016.42,1058.18,2958.24,0.0,1.0,0.58,1.0,0.0,0,35,8000.0,1344.62,526.83,0.0,12,1,0-2000,0.81-1,4001-6000,0-2000,2001-4000,0-2000,0.81-1,0.41-0.6,0.81-1,0-0.2,0-5,31-45,6001-8000,0-2000,0-2000,0-0.2
2686.6,1.0,282.52,282.52,0.0,0.0,0.42,0.42,0.0,0.0,0,5,3000.0,3747.5,1248.46,0.08,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0.41-0.6,0-0.2,0-0.2,0-5,0-15,2001-4000,2001-4000,0-2000,0-0.2
99.51,0.64,248.72,225.39,23.33,198.92,0.25,0.17,0.08,0.17,3,3,1500.0,275.25,100.78,0.08,12,0,0-2000,0.61-0.8,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
1038.57,1.0,1023.76,855.9,167.86,0.0,0.91,0.27,0.82,0.0,0,18,1600.0,811.7,327.26,0.0,11,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0.21-0.4,0.81-1,0-0.2,0-5,16-30,0-2000,0-2000,0-2000,0-0.2
5678.48,1.0,0.0,0.0,0.0,2677.46,0.0,0.0,0.0,0.67,35,0,9500.0,1259.72,1479.54,0.0,12,1,4001-6000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.61-0.8,31-35,0-15,8001-10000,0-2000,0-2000,0-0.2
788.6,1.0,3858.06,3678.81,179.25,974.55,0.92,0.83,0.17,0.33,6,44,7050.0,8123.06,3915.7,0.44,12,1,0-2000,0.81-1,2001-4000,2001-4000,0-2000,0-2000,0.81-1,0.81-1,0-0.2,0.21-0.4,6-10,31-45,6001-8000,8001-10000,2001-4000,0.41-0.6
2933.39,0.73,0.0,0.0,0.0,3317.25,0.0,0.0,0.0,0.25,5,0,6500.0,9317.53,929.33,0.12,12,1,2001-4000,0.61-0.8,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,6001-8000,8001-10000,0-2000,0-0.2
1322.01,1.0,0.0,0.0,0.0,159.29,0.0,0.0,0.0,0.25,3,0,1500.0,404.27,424.16,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
286.69,0.09,0.0,0.0,0.0,3742.71,0.0,0.0,0.0,0.08,2,0,4000.0,0.0,0.0,0.0,12,0,0-2000,0-0.2,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
485.51,0.88,0.0,0.0,0.0,455.23,0.0,0.0,0.0,0.12,1,0,2000.0,794.43,116.2,0.0,8,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
216.72,1.0,0.0,0.0,0.0,810.79,0.0,0.0,0.0,0.25,3,0,1800.0,1308.54,94.71,0.25,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,0-2000,0-2000,0-2000,0.21-0.4
239.45,0.64,0.0,0.0,0.0,698.1,0.0,0.0,0.0,0.25,8,0,2000.0,351.85,181.34,0.17,12,0,0-2000,0.61-0.8,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,0-2000,0-2000,0-2000,0-0.2
91.86,1.0,939.51,0.0,939.51,0.0,0.92,0.0,0.83,0.0,0,11,3000.0,874.02,180.36,1.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0.81-1
27.72,0.1,0.0,0.0,0.0,480.1,0.0,0.0,0.0,0.1,1,0,5000.0,0.0,0.0,0.0,10,0,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
1030.91,1.0,1083.44,1083.44,0.0,1342.62,1.0,1.0,0.0,0.33,5,48,1200.0,2574.98,606.74,0.08,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0.81-1,0-0.2,0.21-0.4,0-5,46-60,0-2000,2001-4000,0-2000,0-0.2
391.76,1.0,575.72,400.72,175.0,0.0,0.83,0.42,0.5,0.0,0,13,10500.0,1631.59,269.31,0.33,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0.41-0.6,0.41-0.6,0-0.2,0-5,0-15,10001-12000,0-2000,0-2000,0.21-0.4
126.28,1.0,1307.52,0.0,1307.52,0.0,1.0,0.0,1.0,0.0,0,39,6000.0,1491.69,164.14,0.5,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,31-45,4001-6000,0-2000,0-2000,0.41-0.6
1193.71,1.0,6643.71,4841.7,1802.01,0.0,1.0,0.92,0.75,0.0,0,39,12500.0,6446.63,6340.9,0.0,12,2,0-2000,0.81-1,6001-8000,4001-6000,0-2000,0-2000,0.81-1,0.81-1,0.61-0.8,0-0.2,0-5,31-45,12001-14000,6001-8000,6001-8000,0-0.2
6958.24,1.0,0.0,0.0,0.0,3482.7,0.0,0.0,0.0,0.17,2,0,7500.0,3688.22,1752.66,0.0,12,1,6001-8000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,6001-8000,2001-4000,0-2000,0-0.2
5965.54,1.0,0.0,0.0,0.0,419.18,0.0,0.0,0.0,0.58,7,0,6000.0,1495.07,2221.88,0.0,12,1,4001-6000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.41-0.6,6-10,0-15,4001-6000,0-2000,2001-4000,0-0.2
1039.26,1.0,618.75,0.0,618.75,0.0,0.92,0.0,0.92,0.0,0,11,1700.0,202.14,262.2,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
94.11,1.0,1090.19,0.0,1090.19,0.0,1.0,0.0,1.0,0.0,0,19,7000.0,1174.74,176.29,0.92,12,1,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,16-30,6001-8000,0-2000,0-2000,0.81-1
293.12,1.0,368.91,0.0,368.91,683.54,0.75,0.0,0.75,0.17,3,18,1800.0,1309.49,195.95,0.17,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.61-0.8,0-0.2,0-5,16-30,0-2000,0-2000,0-2000,0-0.2
2206.46,1.0,1945.82,521.5,1424.32,194.74,1.0,0.08,1.0,0.08,1,56,9000.0,819.91,679.01,0.0,12,1,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,46-60,8001-10000,0-2000,0-2000,0-0.2
39.55,0.55,353.9,0.0,353.9,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,374.47,85.91,0.45,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0.41-0.6
237.44,0.91,1270.32,1270.32,0.0,438.42,0.33,0.33,0.0,0.17,2,6,1800.0,1148.38,110.25,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0.21-0.4,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
38.16,0.55,340.0,0.0,340.0,0.0,0.5,0.0,0.42,0.0,0,6,5000.0,888.22,146.35,1.0,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0.81-1
28.59,0.91,258.32,0.0,258.32,0.0,0.67,0.0,0.58,0.0,0,10,4000.0,307.75,161.03,0.17,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.41-0.6,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
1597.68,1.0,272.4,0.0,272.4,0.0,1.0,0.0,1.0,0.0,0,16,1550.0,587.71,1090.81,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,16-30,0-2000,0-2000,0-2000,0-0.2
1140.92,1.0,0.0,0.0,0.0,1531.18,0.0,0.0,0.0,0.33,6,0,1800.0,1336.45,374.45,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,0-2000,0-2000,0-2000,0-0.2
1458.78,1.0,0.0,0.0,0.0,1759.3,0.0,0.0,0.0,0.33,10,0,3500.0,856.74,379.26,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,2001-4000,0-2000,0-2000,0-0.2
2.31,0.14,0.0,0.0,0.0,28.44,0.0,0.0,0.0,0.14,1,0,3000.0,0.0,0.0,0.0,7,0,0-2000,0-0.2,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
1173.11,1.0,823.05,573.05,250.0,1000.87,0.5,0.25,0.42,0.25,3,11,1500.0,2049.35,266.9,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0.21-0.4,0.41-0.6,0.21-0.4,0-5,0-15,0-2000,2001-4000,0-2000,0-0.2
287.82,1.0,360.0,360.0,0.0,0.0,0.08,0.08,0.0,0.0,0,1,3000.0,112.68,208.25,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
3.89,0.73,182.49,0.0,182.49,0.0,0.92,0.0,0.92,0.0,0,11,1500.0,201.09,13.89,0.0,12,0,0-2000,0.61-0.8,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
2377.54,1.0,0.0,0.0,0.0,2420.59,0.0,0.0,0.0,0.17,3,0,5000.0,533.94,826.56,0.0,12,1,2001-4000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
4694.67,1.0,0.0,0.0,0.0,4174.72,0.0,0.0,0.0,0.5,14,0,12000.0,8919.23,1075.89,0.0,12,2,4001-6000,0.81-1,0-2000,0-2000,0-2000,4001-6000,0-0.2,0-0.2,0-0.2,0.41-0.6,11-15,0-15,10001-12000,8001-10000,0-2000,0-0.2
30.07,0.45,461.99,461.99,0.0,0.0,0.33,0.33,0.0,0.0,0,4,6000.0,946.0,104.81,0.67,12,1,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0.21-0.4,0-0.2,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0.61-0.8
44.54,0.55,916.67,0.0,916.67,0.0,0.42,0.0,0.42,0.0,0,5,1500.0,1075.58,94.76,0.42,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0.41-0.6
28.35,0.45,235.0,0.0,235.0,0.0,0.25,0.0,0.17,0.0,0,4,6000.0,268.13,67.7,0.27,12,1,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0-0.2,0-0.2,0-0.2,0-5,0-15,4001-6000,0-2000,0-2000,0.21-0.4
557.28,1.0,3739.78,3436.23,303.55,0.0,0.83,0.83,0.25,0.0,0,28,1500.0,3530.13,190.99,0.25,12,0,0-2000,0.81-1,2001-4000,2001-4000,0-2000,0-2000,0.81-1,0.81-1,0.21-0.4,0-0.2,0-5,16-30,0-2000,2001-4000,0-2000,0.21-0.4
1919.1,1.0,240.27,102.26,138.01,2116.08,0.83,0.08,0.75,0.58,17,11,3200.0,763.67,744.71,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0.81-1,0-0.2,0.61-0.8,0.41-0.6,16-20,0-15,2001-4000,0-2000,0-2000,0-0.2
4837.84,0.91,1283.4,1140.9,142.5,6312.34,0.82,0.82,0.09,1.0,24,34,4500.0,5190.7,6825.44,0.0,11,1,4001-6000,0.81-1,0-2000,0-2000,0-2000,6001-8000,0.81-1,0.81-1,0-0.2,0.81-1,21-25,31-45,4001-6000,4001-6000,6001-8000,0-0.2
226.35,1.0,2206.74,2206.74,0.0,0.0,1.0,1.0,0.0,0.0,0,24,10000.0,1891.0,204.48,0.82,12,1,0-2000,0.81-1,2001-4000,2001-4000,0-2000,0-2000,0.81-1,0.81-1,0-0.2,0-0.2,0-5,16-30,8001-10000,0-2000,0-2000,0.81-1
2269.07,1.0,284.9,284.9,0.0,490.61,0.17,0.17,0.0,0.33,5,6,6000.0,559.25,786.4,0.0,12,1,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,0-5,0-15,4001-6000,0-2000,0-2000,0-0.2
588.62,1.0,0.0,0.0,0.0,36.77,0.0,0.0,0.0,0.17,2,0,1200.0,1386.88,232.8,0.08,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
5825.38,1.0,3426.12,2369.78,1056.34,570.06,1.0,0.67,0.92,0.17,2,39,17000.0,2925.02,1463.59,0.0,12,2,4001-6000,0.81-1,2001-4000,2001-4000,0-2000,0-2000,0.81-1,0.61-0.8,0.81-1,0-0.2,0-5,31-45,16001-18000,2001-4000,0-2000,0-0.2
2267.66,1.0,0.0,0.0,0.0,76.59,0.0,0.0,0.0,0.08,1,0,2500.0,597.05,673.47,0.0,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
2514.17,0.82,87.28,87.28,0.0,1863.76,0.08,0.08,0.0,0.33,6,2,5000.0,4646.34,767.83,0.0,12,1,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,4001-6000,4001-6000,0-2000,0-0.2
2354.13,1.0,5351.58,3824.94,1526.64,156.15,1.0,0.33,1.0,0.08,1,21,10000.0,4452.75,562.1,0.0,12,2,2001-4000,0.81-1,4001-6000,2001-4000,0-2000,0-2000,0.81-1,0.21-0.4,0.81-1,0-0.2,0-5,16-30,8001-10000,4001-6000,0-2000,0-0.2
616.57,0.82,5788.81,5788.81,0.0,0.0,0.5,0.5,0.0,0.0,0,13,7000.0,5891.25,285.76,0.2,12,1,0-2000,0.81-1,4001-6000,4001-6000,0-2000,0-2000,0.41-0.6,0.41-0.6,0-0.2,0-0.2,0-5,0-15,6001-8000,4001-6000,0-2000,0-0.2
153.68,1.0,181.81,0.0,181.81,0.0,0.83,0.0,0.83,0.0,0,16,1500.0,454.86,183.01,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,16-30,0-2000,0-2000,0-2000,0-0.2
417.9,0.9,1735.17,1116.67,618.5,649.94,0.9,0.3,0.8,0.1,2,20,2500.0,1892.68,170.46,0.12,10,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0.21-0.4,0.61-0.8,0-0.2,0-5,16-30,2001-4000,0-2000,0-2000,0-0.2
810.09,0.91,1428.89,1428.89,0.0,0.0,0.18,0.18,0.0,0.0,0,11,2500.0,1576.84,395.76,0.0,11,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
450.75,1.0,194.1,194.1,0.0,345.73,0.17,0.17,0.0,0.33,6,4,600.0,635.07,389.8,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,0-2000,0-2000,0-2000,0-0.2
21.44,0.64,197.62,0.0,197.62,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,398.38,153.65,1.0,12,0,0-2000,0.61-0.8,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0-0.2,0.41-0.6,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0.81-1
8978.16,1.0,482.88,325.52,157.36,72.44,0.75,0.5,0.75,0.08,1,15,9500.0,2112.62,5817.08,0.0,12,2,8001-10000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0.41-0.6,0.61-0.8,0-0.2,0-5,0-15,8001-10000,2001-4000,4001-6000,0-0.2
1669.99,1.0,91.84,91.84,0.0,1680.87,0.17,0.17,0.0,0.58,11,2,4400.0,348.41,413.73,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.41-0.6,11-15,0-15,4001-6000,0-2000,0-2000,0-0.2
957.01,1.0,604.8,0.0,604.8,901.75,1.0,0.0,0.92,0.08,3,12,1000.0,811.46,926.09,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
249.49,0.18,0.0,0.0,0.0,3689.52,0.0,0.0,0.0,0.17,8,0,6000.0,0.0,0.0,0.0,12,1,0-2000,0-0.2,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0-0.2,6-10,0-15,4001-6000,0-2000,0-2000,0-0.2
12.89,0.36,1437.15,1399.8,37.35,0.0,0.33,0.25,0.08,0.0,0,4,2700.0,2372.01,98.77,0.25,12,0,0-2000,0.21-0.4,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0.21-0.4,0-0.2,0-0.2,0-5,0-15,2001-4000,2001-4000,0-2000,0.21-0.4
1502.52,1.0,266.64,0.0,266.64,0.0,0.73,0.0,0.64,0.0,0,8,1500.0,318.73,792.01,0.0,11,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0-0.2,0.61-0.8,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
2287.49,1.0,0.0,0.0,0.0,2705.09,0.0,0.0,0.0,0.17,1,0,3000.0,341.75,327.28,0.0,6,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,2001-4000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
184.89,0.45,1686.86,1686.86,0.0,0.0,0.25,0.25,0.0,0.0,0,5,6000.0,3873.51,127.02,0.0,12,1,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0.21-0.4,0-0.2,0-0.2,0-5,0-15,4001-6000,2001-4000,0-2000,0-0.2
2122.82,1.0,255.34,199.34,56.0,1331.77,0.33,0.17,0.33,0.5,7,6,5000.0,1016.84,561.91,0.0,12,1,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.21-0.4,0-0.2,0.21-0.4,0.41-0.6,6-10,0-15,4001-6000,0-2000,0-2000,0-0.2
1097.29,1.0,0.0,0.0,0.0,37.64,0.0,0.0,0.0,0.17,2,0,1200.0,236.38,259.21,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
114.52,1.0,83.0,83.0,0.0,69.23,0.17,0.17,0.0,0.17,2,3,300.0,196.33,201.62,0.08,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
298.78,0.91,1205.85,310.97,894.88,0.0,0.67,0.33,0.42,0.0,0,12,3000.0,378.77,130.65,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.61-0.8,0.21-0.4,0.41-0.6,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
2306.7,0.73,12784.51,11246.07,1538.44,191.65,0.67,0.67,0.33,0.08,1,68,6200.0,13705.0,1310.29,0.0,12,1,2001-4000,0.61-0.8,>10001,>10001,0-2000,0-2000,0.61-0.8,0.61-0.8,0.21-0.4,0-0.2,0-5,61-75,6001-8000,12001-14000,0-2000,0-0.2
8.84,0.45,1003.66,586.14,417.52,0.0,0.58,0.33,0.25,0.0,0,10,2500.0,1140.26,31.5,0.0,12,0,0-2000,0.41-0.6,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0.21-0.4,0.21-0.4,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0-0.2
1710.97,1.0,2042.5,1000.0,1042.5,0.0,0.83,0.08,0.83,0.0,0,12,9500.0,1952.92,387.28,0.0,12,1,0-2000,0.81-1,2001-4000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,8001-10000,0-2000,0-2000,0-0.2
742.73,1.0,6236.64,4613.7,1622.94,0.0,1.0,1.0,1.0,0.0,0,49,3750.0,8529.33,256.82,0.83,12,0,0-2000,0.81-1,6001-8000,4001-6000,0-2000,0-2000,0.81-1,0.81-1,0.81-1,0-0.2,0-5,46-60,2001-4000,8001-10000,0-2000,0.81-1
1625.12,1.0,2908.35,956.83,1951.52,1029.56,0.92,0.33,0.75,0.17,4,40,3500.0,763.75,1125.04,0.0,12,0,0-2000,0.81-1,2001-4000,0-2000,0-2000,0-2000,0.81-1,0.21-0.4,0.61-0.8,0-0.2,0-5,31-45,2001-4000,0-2000,0-2000,0-0.2
358.92,0.73,0.0,0.0,0.0,709.49,0.0,0.0,0.0,0.17,5,0,6400.0,332.0,137.44,0.0,12,1,0-2000,0.61-0.8,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0-0.2,0-5,0-15,6001-8000,0-2000,0-2000,0-0.2
1060.42,1.0,480.22,295.63,184.59,0.0,1.0,0.25,0.92,0.0,0,17,4200.0,2398.96,342.27,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0.21-0.4,0.81-1,0-0.2,0-5,16-30,4001-6000,2001-4000,0-2000,0-0.2
1047.85,1.0,384.0,0.0,384.0,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,530.36,1127.72,0.0,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.81-1,0-0.2,0.81-1,0-0.2,0-5,0-15,0-2000,0-2000,0-2000,0-0.2
842.6,0.91,0.0,0.0,0.0,679.67,0.0,0.0,0.0,0.33,7,0,1200.0,1901.28,324.8,0.09,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,0-2000,0-2000,0-2000,0-0.2
2344.19,1.0,0.0,0.0,0.0,1517.27,0.0,0.0,0.0,0.33,9,0,3000.0,681.43,592.03,0.0,12,0,2001-4000,0.81-1,0-2000,0-2000,0-2000,0-2000,0-0.2,0-0.2,0-0.2,0.21-0.4,6-10,0-15,2001-4000,0-2000,0-2000,0-0.2
352.74,1.0,1833.9,1833.9,0.0,0.0,0.42,0.42,0.0,0.0,0,6,2500.0,1779.98,188.77,0.4,12,0,0-2000,0.81-1,0-2000,0-2000,0-2000,0-2000,0.41-0.6,0.41-0.6,0-0.2,0-0.2,0-5,0-15,2001-4000,0-2000,0-2000,0.21-0.4
